N-gram,Score
we must not let,2.574309940738948
just all,2.5741595120060974
course the,2.5722029668775175
he needs to,2.5693733657805593
keep up,2.5691378303038404
strictest gun control,2.568080830881309
strangle those,2.566067338889645
the government,2.5653827241773777
to push,2.5653494193723234
is actually,2.5651022218687975
people in this,2.561460411031627
the wall,2.5606702876029255
it has,2.560332709249016
lets get,2.559483016109593
hurt you,2.5588883210411257
this year,2.557539717312766
she could,2.5567026654714047
that should,2.5546530148570343
it seems,2.551990981449906
you but,2.5516491580475926
all about,2.5509522996881833
referring to,2.5505057176297994
will it,2.550146903877514
strictest gun,2.5485380128253894
people on,2.5474345286371944
you said,2.5439326441865693
really not,2.54390124585707
the word,2.5426625376271796
women who,2.5407138962267855
shut the fuck up,2.539483113994691
you did,2.537576695275274
why dont you,2.536818741905333
did not,2.5366867003356095
has nothing,2.5365582634013926
doesnt mean,2.535857981689079
liberals think,2.5324810842620615
to remove,2.5306604383779545
thats how,2.53010354249752
so sick of,2.5296207790084124
he is just,2.52892711662865
so the,2.5280318022031945
it so,2.5272012249278055
to lose,2.52693367285269
on our,2.5266232694727715
to bring,2.5253477004304217
she can,2.523548683449145
you ask,2.5229219895424166
ok with,2.5207637203687017
is disgrace,2.5201791940275977
so we should,2.520116464174909
have no right,2.519794022479168
have no right to,2.519794022479168
to speak,2.519672567491062
the black,2.5183735080960195
destroy the,2.51677482184309
why you are,2.5140059756214748
to shut,2.5135094781155316
it should be,2.5086180720185043
at me,2.5073253127726707
but im,2.5071850525412476
and if,2.506001815765888
were talking,2.5034986916961977
are too,2.5012836264362823
now she,2.5001072441532717
why she,2.5000791024817413
wake up,2.499178880809181
for years,2.498153918293042
she is lying,2.4979244624864863
as usual,2.4975134622826847
just that,2.4942239571118856
but you are,2.4920217527446002
republicans are,2.489428021062548
the midterms,2.4893588253457057
control works,2.4891643616361803
gun control works,2.4891643616361803
he is in,2.488867490195054
and go,2.4883483941452247
it makes,2.487300501850026
no need,2.487162908440258
is gonna,2.4851680150757995
know you,2.4839796464904023
any of,2.483089866070206
if that,2.482962287091487
terrorist organization,2.476557769417937
people should all be killed,2.4760646737551957
no right,2.4756814595447736
no right to,2.4756814595447736
doing the,2.473731526203531
the american people,2.4729440913233627
until you,2.472595756943659
anyone who,2.47198932901988
at this point,2.4718783248010303
what we,2.471869417275638
disgrace to the,2.470971292606074
are the worst kind,2.470415828449572
are the worst kind of,2.470415828449572
the worst kind of,2.470415828449572
worst kind of,2.470415828449572
the streets,2.4678647397645985
to all of,2.4678433875076116
you keep,2.4673022257558084
close to,2.466617156437628
intelligent than,2.4660719925657375
you do not deserve,2.4654427992027292
to work,2.4643801385263675
are just too,2.463141959331981
she is such,2.462085442648386
can go,2.4613353553304584
dems are,2.4590778862293603
what happened,2.4578504298715496
you didnt,2.4566077629775087
gun control url,2.4541033828118555
the republican,2.452766804260314
we must not,2.451544492221012
to think that,2.450932211685098
it on,2.450659106839736
name is,2.449157459942105
who has,2.4489850623429206
like us,2.4487678673591136
to hold,2.4487424496257066
for me,2.447675704881194
if youre,2.4469872566412465
he wants,2.4468182056249086
he also,2.4434691731570233
way you,2.4431223216138918
you that,2.441339129956722
liberals with,2.4390795254307616
right in,2.4383734098975287
have their,2.4382746988734443
not let,2.4372957951853023
are such massive,2.436700074650076
are such massive scumbags,2.436700074650076
to fuck,2.4362367743443643
she says,2.4353239074917283
to try to,2.4343258347063172
you guys,2.4303018643056196
is part of the,2.4297131938992544
people who are,2.428634399822248
about that,2.428504378088536
millions of,2.4276293207422106
the corrupt,2.4274011331864487
that women are,2.4265222176309
and any other,2.4255673932873667
more gun control,2.4229060691969817
are brainless,2.4219327079392716
that immigrants are,2.4209783733456014
that muslims are,2.4202688888579673
to throw,2.4191614027198463
too much,2.41784469073556
seems like,2.4157527601288717
its about,2.4156452442568073
no longer,2.414428791421065
she really,2.4133213992630136
it but,2.4121027472810703
is real,2.4113706696246626
go and,2.411318946129593
laws and,2.4102929681251712
of life,2.4094614434143264
man and,2.4068438789267796
didnt get,2.405551658075509
control the,2.404123002821622
how is it,2.4035726638805173
are two,2.40286113907115
liberals can,2.3952213983187716
the liberals are,2.3916726791727863
to those,2.3913472845235715
should shut,2.3910616390998594
we cant,2.3897897717012633
americans are,2.3893594060327326
going to get,2.3864747116995
in saying that,2.383108455518144
why not,2.3819289105557355
its amazing,2.3814492438534005
not an,2.381313366867065
right now,2.379169785415212
at times,2.379055267575985
kind to,2.379055267575985
you know what,2.376663882090387
not just,2.3765818171441957
they think,2.374757452980756
take away,2.3728922798839096
to people,2.372102795096958
let them,2.3714168827868924
on an,2.370822777954038
black lives are,2.3703616333962283
and should be,2.370290729109736
that and,2.3700978746359445
abuse of,2.369908023234595
they must,2.3697450490850938
course they are,2.3688071931603423
of course they are,2.3688071931603423
down in,2.368423579325127
do you have,2.367766646949316
me off,2.367247442398845
in the us,2.3650944031838628
and gun control,2.3641955125666216
interest to,2.363062749388634
interest to just,2.363062749388634
interest to just slaughter,2.363062749388634
interest to just slaughter those,2.363062749388634
to just slaughter,2.363062749388634
to just slaughter those,2.363062749388634
cant help it,2.36271766641299
help it,2.36271766641299
to murder,2.361574558162954
what are,2.3615549224840895
female lives are,2.3580407253854956
immigrant lives are,2.3580407253854956
muslim lives are,2.3580407253854956
be able,2.3565578794287645
be able to,2.3565578794287645
in saying,2.356185806928138
and liberals are,2.3561322900828863
pissed off by,2.3558189686443782
to find,2.3554292650966504
so that,2.354920688039476
coming out,2.354310205148245
think they are,2.3542851205290085
are getting,2.3527214003185053
the democratic party,2.351616892783372
all your,2.350083318198735
gay lives are,2.3496374792960806
and say,2.34958910878036
disabled lives are,2.349539636934309
trans lives are,2.349539636934309
and most,2.3490574442953127
down on,2.3489369724306055
who would,2.3486248895226693
it easy,2.348519595446217
only to,2.3467708854828357
do something,2.345397278682709
way more,2.342182346534443
this is so,2.3420635138638963
he just,2.3405712305514346
what to,2.339349435590791
hope he,2.3393178109414032
it just,2.338985979771016
this is what,2.3384339242972345
should stop,2.3382634105023983
government is,2.336200852349095
that she is,2.335509921360085
didnt do,2.333746636288952
must not,2.331439166052044
in her,2.330625442164847
most likely,2.330169415437049
hillary clinton,2.3299977073962204
off by,2.3292046170870155
so pissed off,2.3292046170870155
to what,2.3291649916614805
it does,2.3269153637397872
why we,2.325480329432957
rather than,2.323753093682379
so he is,2.3205291402404784
saying he,2.318305822780727
you are just pathetic,2.317493903221644
hate and,2.3167183433802037
is full,2.314409993421542
to respect,2.313550700002627
woman to be,2.3099351096948113
people suffer,2.30978890668154
even though,2.3083571861522043
be in prison,2.3076503793906404
group of,2.3070795067867067
any immigrant,2.306310201205126
that its,2.305918573518893
but that,2.305235212451564
so pissed,2.3049076177376646
from antifa,2.3036497167826644
can tell,2.3031939246791637
over and,2.3027566259025463
my life,2.3026193294248842
is completely,2.301161032744736
so they can,2.3006547242673636
the top,2.3000286230518623
do not deserve,2.299376203088891
doing it,2.2988154166975523
me with,2.298030820523947
type of,2.296871440563434
to be the,2.296821485574458
tell us,2.2966062252187234
on them,2.2964803010549817
my mind,2.2959734248520345
out there,2.295934686067532
why would,2.294344823172636
do to,2.2942199447324882
we the,2.2910036170180716
not on,2.290100402789564
are just pathetic,2.2889087156404586
just pathetic,2.2889087156404586
but but,2.2887444337861362
can only,2.286323142127626
url tcot maga,2.2841001281530318
url tcot maga rednationrising,2.2841001281530318
god bless,2.2835749880171896
to run,2.282660686020128
and in,2.280505390014067
you will be,2.280155688362851
people still,2.279796611009177
not realise,2.279130923155382
he should be,2.279087545227709
is going to be,2.279027631234453
is their,2.2782881488033464
supposed to,2.277592338249373
wow you,2.2771898712797807
maga rednationrising,2.2753542806679836
tcot maga rednationrising,2.2753542806679836
all they,2.2733169433820555
antifa to,2.271655004610078
black people like you are,2.270773965297321
are like,2.2701738993626366
disabled people like you are,2.2698750259519898
gay people like you are,2.2698750259519898
trans people like you are,2.2698750259519898
laws are,2.269714471709995
that liberals,2.2694992863975116
with so,2.2692738036303313
ive seen,2.269210388058092
sick of being around,2.2679409718490753
party is,2.267048984445567
url tcot,2.266841683806772
the money,2.2661508174251903
and now,2.265309188822456
the news,2.2651713119829155
it would be,2.26054697810211
about you,2.260116083828829
and those,2.257613731258977
lots of,2.2573697892359683
of our country,2.257206901842907
charge is the,2.2564482671531816
in charge is the,2.2564482671531816
him for,2.254446452361217
end of,2.2542373376977745
youre not,2.2538935934376747
did he,2.253080358602021
until proven,2.252997282275321
died in,2.251864067641336
not deserve,2.249775289542423
for women,2.2490443972711023
control of,2.247930913991715
that doesnt,2.246852527006875
it because,2.245561829893793
you are being,2.245017308426652
that am,2.2449662761207376
one can,2.2449167609448786
in the street,2.243426828848615
everyone in,2.24144852803847
thing about,2.2385675771427715
woman to,2.2380996049916484
what do you,2.2373524519371455
no wonder,2.236970401676414
with my,2.233788604621313
we do,2.233146393912339
this isnt,2.232564078566151
is making,2.2324629719619513
you are absolute filth,2.2307883741776067
is such an,2.2306034821717216
used to be,2.230054894543591
said the,2.2299512250391373
when will people,2.2292364587511484
the senate,2.227385130798567
he gets,2.225579760258034
people are that,2.225365443811667
his mouth,2.224844996237086
pissed off,2.224575466138525
not all,2.2241906348528517
worst of all,2.223443966494373
now the,2.2209204659245643
is dead,2.2205594760420326
they did,2.21978443285853
under the,2.218463288642276
have to do,2.217810138789946
die horrible death,2.217128764058569
die horrible death at,2.217128764058569
die horrible death at my,2.217128764058569
so far,2.217066356039815
im so,2.216849794454955
kavanaugh is,2.2145421555975835
love this,2.211897755439014
conservatives like,2.2117178870662553
of trump,2.210699881236184
ruin everything,2.2091069808386177
where the,2.208849070498568
party and,2.207459342679687
are for,2.206180172678421
to pay for,2.205403322376214
goes to,2.2053671297482706
so this,2.204816254963843
care what,2.2048162281297827
everything is,2.204656448825716
of the liberals,2.204237009147623
say it,2.2042191879862343
will people,2.204052145521922
get your,2.2034883457383643
absolute filth,2.2032726581530033
are absolute filth,2.2032726581530033
and am,2.202727584111107
people dont,2.202687144970393
never going to,2.202482215054209
it when,2.2019669764813807
is pretty,2.2011756520357797
at it,2.198776261878222
support the,2.198640883334925
threat to,2.1983565265347518
its been,2.197380792323997
for our,2.1971476409167585
this is not,2.1957022893440135
keep it,2.194019051853223
attacking you,2.1937674951314285
we will keep,2.1937674951314285
we will keep attacking,2.1937674951314285
we will keep attacking you,2.1937674951314285
didnt know,2.1911447154985555
be trusted,2.1876264075978353
told me,2.186897841321882
if you ask,2.1867346811692814
the maga,2.1865007414291906
and be,2.1841124868084294
you and any,2.1812978516984156
you and any other,2.1812978516984156
most of them,2.1805584393557456
never going,2.1795071150764938
dont be,2.1791731099891374
is exactly,2.1788056064067884
theyre not,2.178255573287254
fun of,2.178238053606516
she needs,2.1770333038353495
her she is,2.17281398627016
to create,2.1722642870071622
stop the,2.1722077029438314
and more,2.169605940909065
what was,2.1672112723692676
up there,2.1668779280947588
are gone,2.1667084140824278
you are gone,2.1667084140824278
guy who,2.1650745878122253
you from,2.1628085931788514
maybe she,2.1623044685009853
wont be,2.1596110881826887
am going to make those,2.159561197302145
going to make those,2.159561197302145
make those,2.159561197302145
to make those,2.159561197302145
me think,2.156735215303275
isnt the,2.155842044432112
are just waste,2.1557766117921076
are just waste of,2.1557766117921076
are just waste of space,2.1557766117921076
just waste,2.1557766117921076
just waste of,2.1557766117921076
just waste of space,2.1557766117921076
then he,2.1536154075662313
all liberals,2.1529366754592303
us all,2.1527298754710893
ford is,2.1526561951429604
an embarrassment,2.1516089103856495
are brainless without,2.1507732751707165
are brainless without exception,2.1507732751707165
brainless without,2.1507732751707165
brainless without exception,2.1507732751707165
really are brainless,2.1507732751707165
really are brainless without,2.1507732751707165
really are brainless without exception,2.1507732751707165
without exception,2.1507732751707165
you url,2.146850964833237
say the,2.1467592173578818
you if,2.1463987734996115
liberals are the,2.1455748942324915
and thats why,2.1445042060477837
am going to make,2.1431271695830816
as long as,2.1400715900938994
is always,2.139038034459301
he looks,2.1373154422805327
waste of space,2.131422195179871
by the liberals,2.131119804947096
think it,2.131014344612919
as long,2.1296153014229553
on and,2.129143093511698
is talking,2.128846652331575
worried about,2.1280758510193367
with an,2.127762360257431
you cant help it,2.127171025581573
as she,2.127104979393598
gun control amp,2.1265223061490577
that in,2.124880573537337
change the,2.123684723945848
murder that,2.121014781087612
get it,2.12025914038476
you feel,2.1191095744606616
not like,2.1190370032161834
feel like,2.118469933242525
hear from,2.1153144753876543
is not the,2.115147842577499
imagine if,2.112376667664073
in canada,2.1101061938325545
long as,2.1097787297408477
of space,2.1091883547909385
says the,2.105956108139129
brown shirts,2.1052325983537767
control amp,2.1043395787450985
same thing,2.10402742183273
one more,2.1034200639950904
her parents,2.1024345723631597
be shot,2.102272492499667
it youre,2.1009333803826
you cant help,2.1009333803826
in school,2.1003720636903185
that black people are,2.099438831015938
grow up,2.098669945977477
of them are,2.098634724216023
as antifa,2.097883722306511
that gay people are,2.0975605710469103
like you are absolute,2.097382299673532
gun laws,2.096887755038002
is going on,2.096697993620202
that disabled people are,2.0965199873727163
that trans people are,2.0965199873727163
but most of them,2.0950919890960815
problem with,2.0949446633830315
what does,2.0940724296793016
really have,2.0903743586607932
did they,2.0898308537220958
he never,2.088256473609202
to buy,2.0878586969483073
you had,2.087450770126024
an issue,2.086260031067711
of the people,2.084588862980803
his family,2.0827836038576093
the view,2.0819091920483523
the republicans,2.0807209705718717
you are absolute,2.0805275642047296
so called,2.0794918918269114
look at the,2.077443096349462
is absolutely,2.07700470434072
or she is,2.075682845001244
going to change,2.0754470596831798
to talk,2.0752032010692862
you dont have,2.0747664039036073
racist and,2.073124402614187
does that,2.0730570972210423
you in,2.0723686564489645
go home,2.0716534622129954
for black,2.069892155417057
for one,2.0689657944024384
how can,2.067934511235384
everything that,2.0659555487665453
exactly what,2.0659357911275653
need gun control,2.0643569763993526
think we should,2.063594465322328
metoo movement,2.06274946211656
seem to,2.0627140039028147
the polls,2.0617120165763265
coming back,2.0614016779642275
is gun,2.060899760628919
am trying,2.060552534710321
am trying to,2.060552534710321
sure he,2.0594523795712227
do not deserve to,2.0586502987179096
control you,2.0577603175760455
around the,2.0572326188294596
paid for,2.0565348415342615
either way,2.0556403016574594
they want to,2.0555162799797624
it like,2.0550438545978476
get over,2.053521030239949
are pretty,2.052257176064412
if your,2.051514335552259
were the,2.050241361010129
and do,2.049536251937853
need gun,2.049432056863884
the racist,2.0489983338518423
you see,2.044739421062449
stands for,2.0439616155553995
form of,2.0432056790588575
not deserve to,2.042106816772314
ted cruz,2.0412990435278293
you so,2.040815755663691
someone will,2.0406771562102026
is literally,2.0375993460506083
anyone is,2.0363204890813136
start with,2.036266966812519
already have,2.035338004812044
for everyone,2.0328477900178252
maga trump,2.032046597451136
man who,2.0318298794068133
does he,2.0315816283624564
lets get rid,2.0309396990937776
lets get rid of,2.0309396990937776
unless you,2.030919179511294
of congress,2.030242316875129
on us,2.0298604197190544
mass shootings,2.0298038537740886
like you are just,2.0296704827830583
such as,2.0286743255381827
we are going to,2.028649681267223
about antifa,2.0278857214742274
lot more,2.0271310177740585
the second,2.0261591960882646
like how,2.0257808906276082
antifa thugs,2.025183348096628
obama and,2.0237223006375378
in an,2.0216591327228812
she would,2.021406136133028
is her,2.0179630413983762
you are all,2.0177260880450483
liberal antifa,2.0175307303644083
fight for,2.017518454599683
from his,2.0168586876159393
thinks she is,2.016591557062995
seems to,2.015862495804334
the house,2.0147973281323748
are threat,2.0140713721928383
are threat to,2.0140713721928383
feel sorry,2.0138061378142664
feel sorry for,2.0138061378142664
or what,2.0112357423519045
such thing,2.010989365149627
and im,2.0095140225246144
have anything,2.0088331861796127
out by,2.008791466962068
take it,2.0072327802759977
disdain for,2.007037848031659
disdain for these,2.007037848031659
much disdain,2.007037848031659
much disdain for,2.007037848031659
much disdain for these,2.007037848031659
so much disdain,2.007037848031659
so much disdain for,2.007037848031659
so much disdain for these,2.007037848031659
we are going,2.0057314534566006
any muslim,2.00453208051411
any woman,2.00453208051411
they have no,2.0039596689284354
on it,2.0034159183926628
maga wwgwga url,2.001013936538605
being in,1.999700629133525
happen to,1.9996612257084423
like when,1.9994693296324901
is in the,1.9973268070676509
hope the,1.995537216024085
conservatives dont,1.9940554024148138
this the,1.9936312075641562
for maga,1.9928327303306896
back and,1.9922425974694993
know this,1.9914262607324948
get out of,1.9907746198032867
play the,1.9890401486364235
need to be,1.9888424244487157
are pissing,1.9862079323009203
allowed to,1.985890647069577
antifa was,1.9839464784861627
when its,1.9837892017248142
afraid of,1.983744770536723
is at,1.9832081714750884
some of the,1.9830264322260887
there will,1.980805199462214
thank you for,1.9795346819977002
are doing,1.979435955794807
tell that,1.9782572277077404
was going,1.97783084210643
was going to,1.97783084210643
why he,1.9777791631466897
shouldnt be,1.9772845259020697
country are,1.9763604570670616
have ever,1.97551392177931
want to see,1.972512138976177
how does,1.972230480647638
happened to,1.9720182212351043
people should be burned,1.970814964067324
people should be burned at,1.970814964067324
let him,1.9683337101834533
liberals at,1.9636754061126767
what it,1.9626418714815632
them the,1.9624274190794666
and support,1.9610715056023404
most of the,1.9583614958316367
sense that,1.9555647421038813
nothing to do,1.9546057364995981
nothing to do with,1.9546057364995981
just dont,1.954014351229551
if its,1.9535177644738824
so glad,1.9529593000312306
still be,1.95186590946347
control but,1.9513277782408345
gun control but,1.9513277782408345
democrats have,1.948875981105976
think we,1.948709419386478
did this,1.947799846150002
even know,1.9469326798074351
they would,1.9468157875123802
who you are,1.9457945045162688
is looking,1.9447877768932238
doing this,1.944620897740307
white house,1.9440862077723238
get this,1.942339782771391
do anything to,1.9422173716465077
in and,1.941259946077604
the day,1.94028169840968
they had,1.9388005213961432
to attack,1.9362448609675704
you on,1.9358601829667372
say he,1.9356523538878483
when she is,1.9349928580879965
what she is,1.9343599254669979
they go,1.9333110291453521
is nothing but,1.9327951397896763
the democrat,1.9312541504951715
people into,1.9304019337589349
he is doing,1.9292110058402945
amp the,1.9280321509953315
said he,1.92798548386089
only thing,1.9270962939283502
the only thing,1.9270962939283502
like him,1.926460213717978
is done,1.925136071435469
same as,1.9238320885892115
are saying,1.9205525823235563
he does,1.9205053430135477
and think,1.9197338987858963
have done,1.919264361115875
why do people,1.918344711909699
any black person,1.918042344615453
put on,1.9177272857790517
you wont,1.9176917104625824
now that,1.9158610770816535
the book,1.9155323309601167
social media,1.9153554115193632
we could,1.9149263314479315
is if,1.9137656675691732
fill me,1.9124163580375764
fill me with,1.9124163580375764
fill me with so,1.9124163580375764
fill me with so much,1.9124163580375764
much rage,1.9124163580375764
think they are my,1.9124163580375764
think they are my equal,1.9124163580375764
innocent until,1.9119373588992943
innocent until proven,1.9119373588992943
maybe he,1.911809993691401
mental health,1.9115256092819157
is out of,1.9105452361978557
he got,1.9104590403754822
the msm,1.9103368324567036
lying to,1.9078901117606364
more of,1.9074632343023417
in the past,1.9040015459884443
that guy,1.9026960887504445
any black,1.8994427688094049
living in,1.8988652439452118
to become,1.8985830547465625
does she,1.8982458352778036
with him,1.897812352090087
open borders,1.897167850394482
no you,1.896902592912642
think most,1.8962653447747095
was just,1.895765054993968
control will,1.8947019503172644
gun control will,1.8947019503172644
are more,1.8923828499561985
trump url,1.8919794747043648
were talking about,1.890669626604759
those people,1.8902762089763199
its good,1.8897943069709375
said she,1.889482439010966
health care,1.8862769851951764
but if,1.8858087691465373
antifa with,1.8845053228234507
they wont,1.8810357903393775
but we,1.8807708973795632
get on,1.8804303782593481
to protect,1.8803401536624171
hatred for you,1.8802922171884333
have so much hatred,1.8802922171884333
have so much hatred for,1.8802922171884333
much hatred for,1.8802922171884333
much hatred for you,1.8802922171884333
so much hatred,1.8802922171884333
so much hatred for,1.8802922171884333
so much hatred for you,1.8802922171884333
antifa or,1.880153210399303
the old,1.879802714183822
with me,1.879588436347792
that were,1.8777943177260743
women and,1.8747960457305324
that way,1.8734376050615957
last night,1.87328816746827
or is,1.8729165909133811
gonna be,1.872830055344619
hate speech,1.872758903901046
they arent,1.8718020636202286
know youre,1.8712477049081846
are out,1.8706593246484984
work and,1.8688569699662911
come to,1.8669866749088004
when we,1.8650909555920319
talking to,1.8637374107818196
to call,1.8625584356823006
that people,1.8623662694859016
so im,1.8587667113426973
if there,1.8586053770063782
then why,1.8572541595557643
well she,1.8568624788393944
the entire,1.856825401469103
say that,1.8525394241442887
you are in,1.8506911851160002
about him,1.8489475157843698
what happens,1.8474763534464644
be better off without,1.8471690174262387
as you are,1.8471518904559023
where you are,1.846753653749454
be shot in,1.8459171765667228
be shot in the,1.8459171765667228
be shot in the street,1.8459171765667228
shot in the,1.8459171765667228
shot in the street,1.8459171765667228
would be shot,1.8459171765667228
would be shot in,1.8459171765667228
would be shot in the,1.8459171765667228
has nothing to,1.845689324355995
are url,1.8455602516743361
out of our country,1.8430658300055094
they didnt,1.8401103072600653
people should all be locked,1.837384191351353
in any,1.8368820563774786
and even,1.8362748300677274
liberals love,1.836207980792882
the fbi,1.8357426120795812
come on,1.8352667348229768
has made,1.8350434092081227
of them are pretty,1.8339219416230523
of them are pretty disgusting,1.8339219416230523
going to do,1.8333279118042138
have to be,1.8328577977327867
is way,1.8325718558860884
believe he is,1.8320796790005722
she thinks,1.8303093575002751
their gun,1.8299636052141168
the true,1.8294171280382483
better off without,1.8292567120683032
are women,1.8255542865560876
identity politics,1.8252917860885303
down to,1.823413655280267
calling for,1.82213878073424
good at,1.8197333769021555
who he,1.8185658884370073
looks like he,1.817179264793313
judge kavanaugh,1.8148745877773984
we got,1.814569769287722
not your,1.81290666866391
off without,1.8126725076447225
use the,1.8121429096793316
anything against,1.8113013847198944
dont have anything,1.8113013847198944
is not going,1.8104605023492553
this to,1.8081478584035604
she is in,1.8078819679494724
him he,1.8078710277168508
dont we,1.807178978976352
it will be,1.805761606289108
to act,1.8056976813142396
that much,1.8051834799035806
makes you,1.8046906267703793
when it comes,1.8043901244052707
when it comes to,1.8043901244052707
through the,1.8023757941372267
on the left,1.8014813518318815
liberals is,1.8006857224477262
that would be,1.8003874262561306
get the fuck,1.7997676778790859
get the fuck out,1.7997676778790859
get the fuck out of,1.7997676778790859
just be,1.7997666695788936
conservatives in,1.79928970217103
while he,1.7991181880586715
since you,1.7958850245958906
the nd,1.7955118527135032
he is making,1.7949816569618544
to our country,1.794623495094764
the great,1.7942705057673525
he thinks,1.7942369896851278
this issue,1.7933090805219989
the utter,1.792734959222522
telling the,1.7909424860404388
most of them are,1.7908386019378142
as to,1.7902735083774797
hate groups,1.7900889406595004
that make,1.7881750115517827
is danger,1.7881307415451637
is danger to,1.7881307415451637
this is all,1.7863300807345006
you ask me,1.7861579164381136
conservatives patriots,1.7857695364694932
no respect,1.7852354263833599
to blame,1.7850444807969712
the story,1.7846751484209271
and see,1.7832146337099986
one thing,1.7821309953081985
are only,1.7815865462871923
it comes to,1.78122188173495
fuck out of,1.7809934775457974
the fuck out of,1.7809934775457974
me of,1.7809197047999517
thousands of,1.7785812723335115
move to,1.778299984171243
the water,1.777377264543941
it really,1.7766396985001716
no idea,1.776569052280006
based on,1.775752757599883
when conservatives,1.7729468188541426
danger to,1.77079094017328
in this country are pissing,1.7697188517780489
this country are pissing,1.7697188517780489
this country are pissing me,1.7697188517780489
the process,1.7682472869075543
democrats and liberals,1.767113510608494
are one,1.7667331208860126
money for,1.7662895496147413
antifa url,1.7652175090361184
dont know how,1.7647881775890886
can only hope someone will,1.7646023639427453
on him,1.7636492793021548
went to,1.762938507558191
you have the,1.762676973145481
in no,1.762268970015596
is fine,1.7619688217883929
can see,1.7617776389349353
for him,1.760974338322932
all in,1.7607069562645787
control has,1.76035283135785
gun control has,1.76035283135785
it comes,1.760162894925248
kavanaugh maga,1.7598361790979076
the nazis,1.7589269785755663
nothing about,1.7584298832202439
for black people,1.7549925844290828
oh yeah,1.754447827654474
its because,1.7544180430363339
me and,1.7529840646658141
to let,1.7524016408440457
time she,1.751652414514731
keep up the,1.7515662382757644
she did,1.7511888667517166
the judge,1.750950201655244
her home,1.7507634389073277
talk to,1.7495769280150415
to delay,1.7480912649275262
our great,1.7479324020422704
in this country are,1.7478902095219842
me off so,1.7478902095219842
pissing me off,1.7478902095219842
this country are,1.7478902095219842
fuck out,1.7477328184835423
the fuck out,1.7477328184835423
people in this country,1.747266431174485
why the,1.7462369157991626
to play,1.7460739193046448
his wife,1.7450795942406987
result of,1.745015268364263
ask me,1.744196671251596
for an,1.744169913247084
who was,1.7439901256205899
power are threat to civilisation,1.7428716293789932
can only hope someone,1.7428368311362141
only hope someone,1.7428368311362141
we know,1.742537800644026
you might,1.7416251329188732
and no,1.7412859147298185
climate change,1.7409914085167153
my favorite,1.7408919313620224
away with,1.7400793345456536
like you and,1.7385284821013278
know he,1.7362604344853594
antifa members,1.735140465077039
doesnt matter,1.7340175356322947
should shut the,1.7339063956318888
should shut the fuck,1.7339063956318888
should shut the fuck up,1.7339063956318888
shut the fuck up once,1.7339063956318888
maga hats,1.7339000349191434
in california,1.7329162907710303
like an,1.7320334406535158
to watch,1.731996032434243
ever seen,1.731544740400253
inciting violence,1.7314565814300167
you support,1.7310603689401143
are making,1.7303408533667588
it url,1.7289739242976316
is because,1.7283017626881567
off so,1.7281438006768859
pissing me,1.7281438006768859
not clear,1.7277981477205548
the kkk,1.7267943052491472
she is one,1.7246405683176684
liberals amp,1.724357968348629
be held,1.7240850980516444
call for,1.7231903194449631
can only hope,1.7231475117324948
hope someone,1.7231475117324948
the party of,1.7221097097373372
any power are threat,1.7213741348714704
any power are threat to,1.7213741348714704
power are threat,1.7213741348714704
power are threat to,1.7213741348714704
with any power are threat,1.7213741348714704
to follow,1.7165753006950257
like he is,1.7159113602656788
willing to,1.7156950145776624
sense of,1.7153515433343551
always been,1.7152739624789355
antifa democrats,1.7152700523361901
worth it,1.7124822400631246
are the ones,1.7103856476166697
thinking about,1.7089960080359177
is our,1.7083593537390984
we conservatives,1.7076218798662604
of the most,1.7070259346642414
only hope,1.7051725714184232
amp their,1.705088854142257
you are still,1.704121316389881
got it,1.7030470136360831
the future,1.7027647892739957
women in,1.7001634268417203
theres no,1.6992303195708165
background checks,1.6990029576455326
this game,1.6987388657589861
that this,1.6982096096186856
were you,1.697647914468218
the state,1.6956315634230439
antifa who,1.6954108013315157
to deal,1.695222122334286
to deal with,1.695222122334286
is talking about,1.693221584692909
will do,1.6907999808914187
never had,1.690026944359963
for some,1.6887751406207787
think this,1.6880653974518252
of its,1.6853615320278874
in gun,1.6837081080025165
lol url,1.6836558886641688
is true,1.6827033454089326
no one is,1.6818906189514473
the death,1.6805840929153462
only one,1.6799156858962734
if you want,1.67889158015804
if you dont,1.677126527769722
to look at,1.6768359724203887
sure you,1.6757548649640555
and yet,1.6756134246843404
is great,1.6755104473938442
did to,1.6754525233495425
she wants,1.6751903634443848
to ruin,1.67434537124261
as their,1.6727781224322484
and keep,1.6726862754441127
was about,1.6709085935331407
abiding citizens,1.6688792744265417
law abiding citizens,1.6688792744265417
stop it,1.6678858119072701
while you,1.6654274572614023
sides of,1.6652424154100374
know they,1.6651340584121006
qanon maga,1.6639424651585275
likely to,1.6637925075765903
me the,1.6634328699092107
have guns,1.6614532058478992
wonder why,1.6612940172106385
we the people,1.6610643689086717
dont want to,1.6592898171348411
talking about gun,1.6588852826837392
talking about gun control,1.6588852826837392
point you,1.6586516821599535
how do you,1.6585007473195041
imagine the,1.6584528086223804
can have,1.658184636017384
are running,1.658055078989356
you ever,1.6580320520287326
in this place,1.6572165076434513
in this place makes,1.6572165076434513
in this place makes me,1.6572165076434513
place makes,1.6572165076434513
place makes me,1.6572165076434513
place makes me so,1.6572165076434513
place makes me so angry,1.6572165076434513
this place,1.6572165076434513
this place makes,1.6572165076434513
this place makes me,1.6572165076434513
